mu, xx, xy, xz, yx, yy, yz, zx, zy, zz-1.400000e-01, 3.167660e+02, -4.607919e-01, -2.885167e-02, -4.607919e-01, 3.177070e+02, -4.443984e-01, -2.885167e-02, -4.443984e-01, 1.087086e+02
-1.347594e-01, 3.060977e+02, -1.907349e-01, -3.274271e-01, -1.907349e-01, 3.044912e+02, 4.081661e-01, -3.274271e-01, 4.081661e-01, 9.953127e+01
-1.295187e-01, 2.974243e+02, 8.493611e-01, 2.319384e-01, 8.493611e-01, 2.957771e+02, -3.465651e-01, 2.319384e-01, -3.465651e-01, 9.055529e+01
-1.242781e-01, 2.865361e+02, -4.361150e-01, -2.920109e-01, -4.361150e-01, 2.856518e+02, -1.515206e-01, -2.920109e-01, -1.515206e-01, 8.452291e+01
-1.190374e-01, 2.778143e+02, -8.842076e-01, 3.360528e-01, -8.842076e-01, 2.765891e+02, -6.893956e-01, 3.360528e-01, -6.893956e-01, 7.676663e+01
-1.137968e-01, 2.672998e+02, 3.449057e-02, -4.482365e-01, 3.449057e-02, 2.663579e+02, -6.124600e-01, -4.482365e-01, -6.124600e-01, 7.152261e+01
-1.085561e-01, 2.576005e+02, 2.610387e-01, -7.102301e-01, 2.610387e-01, 2.566032e+02, -2.738421e-01, -7.102301e-01, -2.738421e-01, 6.537106e+01
-1.033155e-01, 2.475924e+02, 5.324298e-01, -1.381127e+00, 5.324298e-01, 2.448494e+02, -4.564813e-02, -1.381127e+00, -4.564813e-02, 6.027479e+01
-9.807484e-02, 2.349502e+02, -6.501413e-01, 7.283529e-01, -6.501413e-01, 2.357888e+02, -1.901785e-01, 7.283529e-01, -1.901785e-01, 5.525970e+01
-9.283419e-02, 2.240538e+02, 1.294293e+00, 1.270869e+00, 1.294293e+00, 2.241435e+02, -8.260251e-02, 1.270869e+00, -8.260251e-02, 5.047077e+01
-8.759355e-02, 2.113074e+02, 1.205276e+00, 8.818474e-01, 1.205276e+00, 2.144165e+02, -5.196335e-01, 8.818474e-01, -5.196335e-01, 4.543977e+01
-8.235290e-02, 2.005360e+02, -2.729877e-02, 3.536762e-01, -2.729877e-02, 1.999130e+02, 2.223771e-01, 3.536762e-01, 2.223771e-01, 4.182275e+01
-7.711225e-02, 1.888971e+02, -7.388617e-02, 5.928670e-01, -7.388617e-02, 1.883241e+02, -1.973573e-01, 5.928670e-01, -1.973573e-01, 3.709635e+01
-7.187161e-02, 1.768622e+02, -5.405276e-01, 5.177569e-01, -5.405276e-01, 1.750944e+02, -6.676452e-01, 5.177569e-01, -6.676452e-01, 3.340155e+01
-6.663096e-02, 1.629645e+02, 5.632584e-01, 2.835437e-01, 5.632584e-01, 1.626556e+02, 1.136443e-01, 2.835437e-01, 1.136443e-01, 3.030134e+01
-6.139032e-02, 1.505980e+02, 6.125766e-02, 2.515908e-01, 6.125766e-02, 1.496187e+02, 1.727831e-01, 2.515908e-01, 1.727831e-01, 2.674640e+01
-5.614967e-02, 1.361701e+02, -1.503422e+00, 2.025725e-01, -1.503422e+00, 1.380612e+02, -2.552039e-01, 2.025725e-01, -2.552039e-01, 2.360454e+01
-5.090903e-02, 1.227756e+02, -1.025265e+00, 1.211368e-01, -1.025265e+00, 1.254777e+02, -4.643191e-02, 1.211368e-01, -4.643191e-02, 2.063847e+01
-4.566838e-02, 1.113388e+02, 3.675029e-01, 1.692333e-01, 3.675029e-01, 1.099460e+02, -8.970474e-03, 1.692333e-01, -8.970474e-03, 1.838761e+01
-4.042774e-02, 9.742512e+01, -6.947940e-01, -1.726685e-01, -6.947940e-01, 9.909937e+01, -3.221716e-01, -1.726685e-01, -3.221716e-01, 1.535764e+01
-3.518709e-02, 8.530714e+01, -1.189934e-02, 2.157866e-01, -1.189934e-02, 8.520786e+01, 1.992685e-02, 2.157866e-01, 1.992685e-02, 1.326568e+01
-2.994645e-02, 7.265256e+01, -6.257359e-01, 9.605853e-02, -6.257359e-01, 7.402481e+01, -2.621827e-01, 9.605853e-02, -2.621827e-01, 1.059461e+01
-2.470580e-02, 6.089858e+01, -6.400340e-01, -7.642285e-02, -6.400340e-01, 6.168552e+01, 2.379479e-02, -7.642285e-02, 2.379479e-02, 8.529328e+00
-1.946515e-02, 4.947390e+01, -5.105113e-02, 1.823653e-01, -5.105113e-02, 4.901386e+01, -1.056004e-01, 1.823653e-01, -1.056004e-01, 7.066820e+00
-1.422451e-02, 3.902946e+01, 7.963555e-03, 1.462912e-02, 7.963555e-03, 3.897533e+01, 1.013923e-01, 1.462912e-02, 1.013923e-01, 5.049741e+00
-8.983864e-03, 2.865014e+01, -2.618513e-03, 9.314145e-03, -2.618513e-03, 2.861615e+01, 5.000702e-02, 9.314145e-03, 5.000702e-02, 3.574908e+00
-3.743219e-03, 1.915502e+01, -3.206198e-02, 2.969190e-03, -3.206198e-02, 1.917746e+01, 6.046275e-02, 2.969190e-03, 6.046275e-02, 2.297843e+00
1.497427e-03, 1.087733e+01, -1.918367e-02, -1.778272e-03, -1.918367e-02, 1.084037e+01, 2.644668e-02, -1.778272e-03, 2.644668e-02, 1.248318e+00
6.738072e-03, 4.173159e+00, -1.354952e-03, 1.378967e-03, -1.354952e-03, 4.151097e+00, 1.184612e-02, 1.378967e-03, 1.184612e-02, 4.444320e-01
1.197872e-02, 3.907713e-02, -1.929919e-04, 6.498052e-05, -1.929919e-04, 3.831226e-02, 1.657635e-04, 6.498052e-05, 1.657635e-04, 1.557695e-03
